Family	Model	Degrees of freedom	LnL	# sites (BEB pp > 0.95)	# sites (BEB pp > 0.99)	dN	dS	dN/dS	Num. sites (BEB pp > 0.95)	Num. sites (BEB pp > 0.99)	index	Likelihood_ratio	Significativo
F172_SMED_G1	M1	5.0	-1462.316555	0	0	16.2914	17.6122	0.925			6063	-3.5375739999999496	-
F90609_MLIG_G1	M1	6.0	-337.154889	0	0	0.0	0.0	0.0			18344	4.999999998744897e-05	-
F90609_MLIG_G1	M2	8.0	-337.15486400000003	0	0	0.0	0.0	0.0	0.0	0.0	18344	4.999999998744897e-05	-
F80617_MLIG_G1	M1	5.0	-3938.029692	0	0	0.0035	0.0169	0.2052			16661	6.2604040000005625	***
F80617_MLIG_G1	M2	7.0	-3934.89949	0	0	0.0	0.0	0.8436	0.0	0.0	16661	6.2604040000005625	***
F91195_TASI_G1	M2	7.0	-485.781444	0	0	23.8872	1.6586	14.4017	31.0	13.0	18436	0.6906000000000176	-
F91195_TASI_G1	M1	5.0	-486.12674400000003	0	0	3.3329	3.3329	1.0			18436	0.6906000000000176	-
F77463_MLIG_G1	M2	7.0	-836.746793	0	0	0.0	0.0	0.1184	0.0	0.0	16162	1.9999999949504854e-06	-
F77463_MLIG_G1	M1	5.0	-836.746794	0	0	0.0	0.0	0.1184			16162	1.9999999949504854e-06	-
F41083_MLIG_G1	M1	7.0	-1683.1184269999999	0	0	0.0	0.0	0.1308			10098	1.4125560000002224	-
F41083_MLIG_G1	M2	9.0	-1682.4121489999998	0	0	0.0	0.0	0.3216	0.0	0.0	10098	1.4125560000002224	-
F87814_SMAN_G1	M2	7.0	-1062.683622	0	0	0.0	0.0	0.0	0.0	0.0	17882	0.00045399999999062857	-
F87814_SMAN_G1	M1	5.0	-1062.683849	0	0	0.0	0.0	0.09			17882	0.00045399999999062857	-
F52046_MLIG_G1	M1	6.0	-1083.64266	0	0	0.0	0.0	0.4571			11936	2.7999999929306796e-05	-
F52046_MLIG_G1	M2	8.0	-1083.642646	0	0	0.0	0.0	0.4571	0.0	0.0	11936	2.7999999929306796e-05	-
F1658_SMED_G1	M1	5.0	-296.059589	0	0	0.0106	0.0163	0.6513			5938	0.0	-
F1658_SMED_G1	M2	7.0	-296.059589	0	0	0.0111	0.017	0.6513	0.0	0.0	5938	0.0	-
F85377_MLIG_G1	M1	6.0	-2202.28062	0	0	0.0034	0.011000000000000001	0.3117			17461	5.510954000000311	-
F85377_MLIG_G1	M2	8.0	-2199.525143	0	0	0.0109	0.0111	0.9825	0.0	0.0	17461	5.510954000000311	-
F34164_MLIG_G1	M1	6.0	-615.8770480000001	0	0	0.0	0.0	0.3319			8967	0.0	-
F34164_MLIG_G1	M2	8.0	-615.8770480000001	0	0	0.0	0.0	0.3319	0.0	0.0	8967	0.0	-
F44391_MLIG_G1	M1	6.0	-439.82839	0	0	0.004	0.0897	0.0448			10656	3.399999991415825e-05	-
F44391_MLIG_G1	M2	8.0	-439.82837300000006	0	0	0.004	0.0897	0.0448	0.0	0.0	10656	3.399999991415825e-05	-
F90080_MLIG_G1	M1	5.0	-386.519723	0	0	0.0	0.0	0.5679			18251	0.28768800000000283	-
F90080_MLIG_G1	M2	7.0	-386.375879	0	0	0.0	0.0	1.5406	0.0	0.0	18251	0.28768800000000283	-
F49515_MLIG_G1	M2	8.0	-410.323851	0	0	0.0	0.0	0.1998	0.0	0.0	11517	0.0	-
F49515_MLIG_G1	M1	6.0	-410.323851	0	0	0.0	0.0	0.1998			11517	0.0	-
F65188_SMED_G1	M2	7.0	-1163.03592	0	0	0.0	0.0	0.1483	0.0	0.0	14123	6.000000212225132e-06	-
F65188_SMED_G1	M1	5.0	-1163.0359230000001	0	0	0.0016	0.0109	0.1483			14123	6.000000212225132e-06	-
F124483_MLIG_G1	M2	7.0	-789.8210190000001	0	0	0.0	0.0	49.5178	0.0	0.0	4174	0.00011599999970712815	-
F124483_MLIG_G1	M1	5.0	-789.821077	0	0	0.0	0.0	1.0			4174	0.00011599999970712815	-
F29351_MLIG_G1	M2	8.0	-945.036468	0	0	0.0011	0.0123	0.0889	0.0	0.0	8167	6.000000212225132e-06	-
F29351_MLIG_G1	M1	6.0	-945.0364710000001	0	0	0.0011	0.0123	0.0889			8167	6.000000212225132e-06	-
F128765_MLIG_G1	M2	8.0	-376.238019	0	0	0.0	0.0	0.8855	0.0	0.0	4905	-1.3999999964653398e-05	-
F128765_MLIG_G1	M1	6.0	-376.238012	0	0	0.0	0.0	0.3054			4905	-1.3999999964653398e-05	-
F91758_MLIG_G1	M1	5.0	-1807.809228	0	0	0.0	0.0	0.0			18539	-0.000537999999778549	-
F91758_MLIG_G1	M2	7.0	-1807.809497	0	0	0.0	0.0	0.1699	0.0	0.0	18539	-0.000537999999778549	-
F42800_SMED_G1	M1	5.0	-734.241585	0	0	0.0122	0.0122	1.0			10392	3.1025660000000244	-
F42800_SMED_G1	M2	7.0	-732.690302	0	0	0.0144	0.0039	3.6789	1.0	0.0	10392	3.1025660000000244	-
F21924_SMED_G1	M2	7.0	-873.269315	0	0	0.0	0.0	145.4063	0.0	0.0	6829	1.0593779999996968	-
F21924_SMED_G1	M1	5.0	-873.7990039999999	0	0	0.0004	0.0004	1.0			6829	1.0593779999996968	-
F80231_MLIG_G1	M1	7.0	-553.029999	0	0	0.0	0.0091	0.0			16599	0.00029799999992974335	-
F80231_MLIG_G1	M2	9.0	-553.02985	0	0	0.0	0.0091	0.0	0.0	0.0	16599	0.00029799999992974335	-
F44455_SMED_G1	M1	5.0	-515.988512	0	0	0.0	0.009000000000000001	0.0			10666	0.0002919999999448919	-
F44455_SMED_G1	M2	7.0	-515.988366	0	0	0.0	0.0	0.0	0.0	0.0	10666	0.0002919999999448919	-
F19119_MLIG_G1	M2	7.0	-1056.136676	0	0	0.0	0.0	586.5939	0.0	0.0	6361	0.00019199999996999395	-
F19119_MLIG_G1	M1	5.0	-1056.136772	0	0	0.0	0.0	1.0			6361	0.00019199999996999395	-
F43817_MLIG_G1	M2	8.0	-1368.185761	0	0	0.0021	0.016	0.1325	0.0	0.0	10548	1.99999976757681e-06	-
F43817_MLIG_G1	M1	6.0	-1368.1857619999998	0	0	0.0021	0.016	0.1325			10548	1.99999976757681e-06	-
F79706_MLIG_G1	M2	12.0	-58.300912	0	0	0.0	0.0	0.675	0.0	0.0	16520	0.0	-
F79706_MLIG_G1	M1	10.0	-58.300912	0	0	0.0	0.0	0.6832			16520	0.0	-
F74469_MLIG_G1	M1	5.0	-3012.779848	0	0	0.0	0.0	0.3576			15657	0.0	-
F74469_MLIG_G1	M2	7.0	-3012.779848	0	0	0.0	0.0	0.3576	0.0	0.0	15657	0.0	-
F12493_SMED_G1	M1	5.0	-337.147091	0	0	0.0	0.0	0.0			4237	0.00018999999997504347	-
F12493_SMED_G1	M2	7.0	-337.146996	0	0	0.0	0.0	0.0	0.0	0.0	4237	0.00018999999997504347	-
F27683_MLIG_G1	M2	8.0	-488.23127	0	0	1.0077	1.5864	0.6352	0.0	0.0	7886	3.999999989900971e-06	-
F27683_MLIG_G1	M1	6.0	-488.231272	0	0	1.0077	1.5864	0.6352			7886	3.999999989900971e-06	-
F86771_EMUL_G1	M2	7.0	-211.54777799999997	0	0	0.0	0.0	1.0	0.0	0.0	17702	4.00000004674439e-06	-
F86771_EMUL_G1	M1	5.0	-211.54778	0	0	0.0	0.0	0.3477			17702	4.00000004674439e-06	-
F4100_HDIM_G1	M2	8.0	-901.449854	0	0	0.0	0.0	115.6572	16.0	15.0	10091	146.506846	***
F4100_HDIM_G1	M1	6.0	-974.703277	0	0	0.0	0.0	1.0			10091	146.506846	***
F73914_MLIG_G1	M2	7.0	-1263.630361	0	0	0.0	0.0	0.0	0.0	0.0	15563	-0.002292000000124972	-
F73914_MLIG_G1	M1	5.0	-1263.629215	0	0	0.0	0.0003	0.0			15563	-0.002292000000124972	-
F123913_MLIG_G1	M1	6.0	-1857.1279329999998	0	0	0.0	0.0	0.2406			4081	1.7533379999995304	-
F123913_MLIG_G1	M2	8.0	-1856.251264	0	0	0.0	0.0	0.3369	0.0	0.0	4081	1.7533379999995304	-
F58042_MLIG_G1	M2	7.0	-5408.931821	0	0	0.1817	0.0221	8.2181	5.0	1.0	12943	67.05059400000027	***
F58042_MLIG_G1	M1	5.0	-5442.457118	0	0	0.0021	0.0281	0.0743			12943	67.05059400000027	***
F3132_EMUL_G1	M2	9.0	-542.1526660000001	0	0	0.0	0.0	8.9638	13.0	5.0	8504	35.875835999999936	***
F3132_EMUL_G1	M1	7.0	-560.090584	0	0	0.0	0.0	0.2554			8504	35.875835999999936	***
F130314_CSIN_G1	M2	7.0	-572.563082	0	0	0.0398	0.0546	0.7294	0.0	0.0	5144	0.0	-
F130314_CSIN_G1	M1	5.0	-572.563082	0	0	0.0398	0.0546	0.7294			5144	0.0	-
F95105_MLIG_G1	M1	6.0	-721.246425	0	0	3.0423	58.8561	0.0517			19117	1.9999999949504854e-06	-
F95105_MLIG_G1	M2	8.0	-721.246424	0	0	3.9877	77.1552	0.0517	0.0	0.0	19117	1.9999999949504854e-06	-
F77977_MLIG_G1	M2	8.0	-768.985872	0	0	0.0	0.0	0.0664	0.0	0.0	16250	1.2730179999998654	-
F77977_MLIG_G1	M1	6.0	-769.6223809999999	0	0	0.0	0.0	0.0283			16250	1.2730179999998654	-
F43813_MLIG_G1	M1	6.0	-654.73707	0	0	0.002	0.0153	0.1331			10547	-0.008268000000043685	-
F43813_MLIG_G1	M2	8.0	-654.741204	0	0	0.002	0.0153	0.133	0.0	0.0	10547	-0.008268000000043685	-
F105224_MLIG_G1	M2	8.0	-2989.335998	0	0	0.0	0.0	0.0125	0.0	0.0	869	7.60000002628658e-05	-
F105224_MLIG_G1	M1	6.0	-2989.336036	0	0	0.0	0.0	0.0125			869	7.60000002628658e-05	-
F12614_MLIG_G1	M1	6.0	-2250.999356	0	0	0.0	0.0	0.4274			4442	0.0	-
F12614_MLIG_G1	M2	8.0	-2250.999356	0	0	0.0	0.0	0.4274	0.0	0.0	4442	0.0	-
F30255_SMED_G1	M2	7.0	-1100.546922	0	0	0.1966	0.0041	47.8136	8.0	3.0	8310	51.93874599999981	***
F30255_SMED_G1	M1	5.0	-1126.516295	0	0	0.0137	0.1102	0.1244			8310	51.93874599999981	***
F26195_TASI_G1	M2	7.0	-1072.274498	0	0	0.0	0.0	0.7747	0.0	0.0	7551	-9.600000021237065e-05	-
F26195_TASI_G1	M1	5.0	-1072.27445	0	0	0.0	0.0	0.7738			7551	-9.600000021237065e-05	-
F43432_SMED_G1	M2	8.0	-134.48621200000002	0	0	0.0	0.0	0.3754	0.0	0.0	10481	0.0	-
F43432_SMED_G1	M1	6.0	-134.48621200000002	0	0	0.0	0.0	0.3754			10481	0.0	-
F61296_MLIG_G1	M1	5.0	-3866.193718	0	0	0.0	0.0	0.1773			13481	50.2459400000007	***
F61296_MLIG_G1	M2	7.0	-3841.0707479999996	0	0	0.0	0.0	5.2048	1.0	0.0	13481	50.2459400000007	***
F71411_MLIG_G1	M2	7.0	-1897.582705	0	0	0.0	0.0	0.3977	0.0	0.0	15174	0.0	-
F71411_MLIG_G1	M1	5.0	-1897.582705	0	0	0.0018	0.0045	0.3977			15174	0.0	-
F124802_MLIG_G1	M2	14.0	-834.970782	0	0	0.0	0.0	0.1717	0.0	0.0	4223	0.2339360000000852	-
F124802_MLIG_G1	M1	12.0	-835.08775	0	0	0.0	0.0	0.1141			4223	0.2339360000000852	-
F82837_MLIG_G1	M2	8.0	-550.666581	0	0	0.0	0.0	3.4959	0.0	0.0	17043	3.3867060000000038	-
F82837_MLIG_G1	M1	6.0	-552.359934	0	0	0.0	0.0	0.6554			17043	3.3867060000000038	-
F64002_MLIG_G1	M2	9.0	-2344.247845	0	0	8.0344	43.9172	0.1829	0.0	0.0	13920	3.199999991920777e-05	-
F64002_MLIG_G1	M1	7.0	-2344.247861	0	0	8.0342	43.9177	0.1829			13920	3.199999991920777e-05	-
F109008_MLIG_G1	M1	6.0	-280.68018	0	0	0.0	0.0167	0.0			1478	4.799999999249849e-05	-
F109008_MLIG_G1	M2	8.0	-280.680156	0	0	0.0	0.0167	0.0	0.0	0.0	1478	4.799999999249849e-05	-
F121943_MLIG_G1	M1	5.0	-1063.418155	0	0	0.0032	0.0074	0.4343			3741	2.000000222324161e-06	-
F121943_MLIG_G1	M2	7.0	-1063.418154	0	0	0.0079	0.0182	0.4343	0.0	0.0	3741	2.000000222324161e-06	-
F24583_SMED_G1	M1	5.0	-222.870718	0	0	0.0	0.0	0.0			7266	-0.00011599999993450183	-
F24583_SMED_G1	M2	7.0	-222.87077599999998	0	0	0.0	0.0	0.478	0.0	0.0	7266	-0.00011599999993450183	-
F49932_TREG_G1	M1	10.0	-1057.466342	0	0	10.0342	35.7466	0.2807			11581	-1.3416860000002089	-
F49932_TREG_G1	M2	12.0	-1058.137185	0	0	0.0	0.0	0.249	0.0	0.0	11581	-1.3416860000002089	-
F10769_MLIG_G1	M1	5.0	-1900.562484	0	0	13.474	26.7551	0.5036			1244	1.0000000202126103e-05	-
F10769_MLIG_G1	M2	7.0	-1900.562479	0	0	13.474	26.7553	0.5036	0.0	0.0	1244	1.0000000202126103e-05	-
F89787_SMED_G1	M2	9.0	-89.264663	0	0	0.0	0.0	999.0	8.0	5.0	18203	6.509038000000004	***
F89787_SMED_G1	M1	7.0	-92.519182	0	0	0.293	0.293	1.0			18203	6.509038000000004	***
F115569_MLIG_G1	M1	5.0	-1223.454787	0	0	0.0012	0.0182	0.0665			2599	6.610029999999824	***
F115569_MLIG_G1	M2	7.0	-1220.149772	0	0	0.0674	0.0198	3.4010000000000002	0.0	0.0	2599	6.610029999999824	***
F98429_MLIG_G1	M2	7.0	-1126.648633	0	0	0.0	0.0048	0.0	0.0	0.0	19641	0.00036399999999048305	-
F98429_MLIG_G1	M1	5.0	-1126.648815	0	0	0.0	0.0053	0.0			19641	0.00036399999999048305	-
F117272_MLIG_G1	M2	8.0	-1043.7775390000002	0	0	0.0034	0.0101	0.3375	0.0	0.0	2900	0.0	-
F117272_MLIG_G1	M1	6.0	-1043.7775390000002	0	0	0.0034	0.0101	0.3375			2900	0.0	-
F10036_SMAN_G1	M1	5.0	-428.029945	0	0	0.2897	0.5334	0.5431			84	0.0	-
F10036_SMAN_G1	M2	7.0	-428.029945	0	0	0.2897	0.5334	0.5431	0.0	0.0	84	0.0	-
F27489_MLIG_G1	M1	6.0	-1059.7029710000002	0	0	0.003	0.0126	0.2379			7853	4.000000444648322e-06	-
F27489_MLIG_G1	M2	8.0	-1059.702969	0	0	0.003	0.0126	0.2379	0.0	0.0	7853	4.000000444648322e-06	-
F112156_TREG_G1	M1	5.0	-6640.561693	0	0	0.0	0.0	1.0			2024	0.00038999999924271833	-
F112156_TREG_G1	M2	7.0	-6640.561498	0	0	0.0	0.0	2.5447	0.0	0.0	2024	0.00038999999924271833	-
F126515_MLIG_G1	M2	7.0	-941.343835	0	0	0.0	0.0	0.0	0.0	0.0	4502	-0.008112000000210173	-
F126515_MLIG_G1	M1	5.0	-941.3397789999999	0	0	0.0	0.012	0.0			4502	-0.008112000000210173	-
F129980_MLIG_G1	M2	14.0	-310.045377	0	0	0.0	0.0	0.9776	0.0	0.0	5077	3.604844000000071	-
F129980_MLIG_G1	M1	12.0	-311.847799	0	0	0.0	0.0	0.0719			5077	3.604844000000071	-
F82148_MLIG_G1	M1	12.0	-1138.2906169999999	0	0	0.0	0.0	0.7429			16931	-0.1613480000000891	-
F82148_MLIG_G1	M2	14.0	-1138.371291	0	0	0.0	0.0	0.9998	0.0	0.0	16931	-0.1613480000000891	-
F93375_MLIG_G1	M1	5.0	-3510.574978	0	0	0.0092	0.0141	0.6522			18837	41.868606	***
F93375_MLIG_G1	M2	7.0	-3489.640675	0	0	0.1066	0.011000000000000001	9.6816	4.0	0.0	18837	41.868606	***
F6571_EMUL_G1	M1	5.0	-693.399849	0	0	0.0	0.0	1.0			14230	2.3999999939405825e-05	-
F6571_EMUL_G1	M2	7.0	-693.399837	0	0	0.0	0.0	116.4355	0.0	0.0	14230	2.3999999939405825e-05	-
F67977_MLIG_G1	M1	5.0	-2096.444958	0	0	0.0006	0.0006	1.0			14634	0.6314480000000913	-
F67977_MLIG_G1	M2	7.0	-2096.129234	0	0	0.0036	0.0016	2.2	0.0	0.0	14634	0.6314480000000913	-
F15505_SMED_G1	M1	5.0	-332.559052	0	0	3.2206	80.6477	0.0399			5769	7.999999979801942e-06	-
F15505_SMED_G1	M2	7.0	-332.559048	0	0	3.2199	80.6514	0.0399	0.0	0.0	5769	7.999999979801942e-06	-
F73769_MLIG_G1	M2	12.0	-1791.1081179999999	0	0	0.0	0.0	0.0449	0.0	0.0	15535	0.0003240000005462207	-
F73769_MLIG_G1	M1	10.0	-1791.1082800000001	0	0	0.0	0.0	0.0449			15535	0.0003240000005462207	-
F56693_TSAG_G1	M2	7.0	-772.175526	0	0	16.0517	17.8731	0.8981	0.0	0.0	12715	0.006914000000051601	-
F56693_TSAG_G1	M1	5.0	-772.178983	0	0	16.6667	16.6667	1.0			12715	0.006914000000051601	-
F108835_MLIG_G1	M1	5.0	-1342.602613	0	0	0.0007	0.0007	1.0			1451	0.5341080000002876	-
F108835_MLIG_G1	M2	7.0	-1342.3355589999999	0	0	0.0	0.0	352.7245	0.0	0.0	1451	0.5341080000002876	-
F114430_MLIG_G1	M1	5.0	-1097.2570230000001	0	0	2.0227	2.0227	1.0			2422	4.36658400000033	-
F114430_MLIG_G1	M2	7.0	-1095.073731	0	0	22.7161	0.5781	39.2953	114.0	70.0	2422	4.36658400000033	-
F20957_TASI_G1	M1	5.0	-446.992199	0	0	0.0051	0.0242	0.2091			6678	3.50620600000002	-
F20957_TASI_G1	M2	7.0	-445.239096	0	0	0.2536	0.0131	19.3504	0.0	0.0	6678	3.50620600000002	-
F112786_SMED_G1	M2	8.0	-352.966088	0	0	1.1052	0.2314	4.7761	9.0	2.0	2151	13.086490000000026	***
F112786_SMED_G1	M1	6.0	-359.509333	0	0	0.3428	0.5921	0.579			2151	13.086490000000026	***
F8292_TASI_G1	M2	7.0	-540.014739	0	0	0.0205	0.0278	0.7369	0.0	0.0	17057	0.0	-
F8292_TASI_G1	M1	5.0	-540.014739	0	0	0.0157	0.0213	0.7369			17057	0.0	-
F25054_SMAT_G1	M1	10.0	-421.274162	0	0	0.0	0.0	0.6454			7346	0.0	-
F25054_SMAT_G1	M2	12.0	-421.274162	0	0	0.0	0.0	0.6761	0.0	0.0	7346	0.0	-
F52359_SMED_G1	M2	7.0	-547.70804	0	0	0.0	0.0	105.0557	0.0	0.0	11983	0.2126180000000204	-
F52359_SMED_G1	M1	5.0	-547.814349	0	0	0.0003	0.0003	1.0			11983	0.2126180000000204	-
F131165_MLIG_G1	M1	6.0	-595.480678	0	0	0.0	0.0	1.0			5298	0.4148920000000089	-
F131165_MLIG_G1	M2	8.0	-595.273232	0	0	0.0	0.0	1.9856	0.0	0.0	5298	0.4148920000000089	-
F44778_MLIG_G1	M1	28.0	-1895.3693899999998	0	0	1.2744	1.2744	1.0			10732	-0.03879200000028504	-
F44778_MLIG_G1	M2	30.0	-1895.388786	0	0	1.2755	1.2755	1.0	2.0	0.0	10732	-0.03879200000028504	-
F57202_EGRA_G1	M1	5.0	-1129.03656	0	0	0.0	0.0	0.0			12797	0.0002939999999398424	-
F57202_EGRA_G1	M2	7.0	-1129.036413	0	0	0.0	0.0	0.0	0.0	0.0	12797	0.0002939999999398424	-
F117815_MLIG_G1	M1	5.0	-648.250605	0	0	0.002	0.0243	0.084			3005	1.9999999949504854e-06	-
F117815_MLIG_G1	M2	7.0	-648.250604	0	0	0.0025	0.0298	0.084	0.0	0.0	3005	1.9999999949504854e-06	-
F40129_MLIG_G1	M2	14.0	-1565.6216769999999	0	0	0.0	0.0	1.0106	0.0	0.0	9982	-3.6505679999995664	-
F40129_MLIG_G1	M1	12.0	-1563.796393	0	0	0.0	0.0	0.9605			9982	-3.6505679999995664	-
F30161_MCOR_G1	M1	5.0	-432.026821	0	0	0.0613	0.0613	1.0			8291	0.0015499999999519787	-
F30161_MCOR_G1	M2	7.0	-432.026046	0	0	0.0667	0.0655	1.018	0.0	0.0	8291	0.0015499999999519787	-
F109912_SMED_G1	M2	7.0	-134.017197	0	0	0.1781	0.0202	8.8216	0.0	0.0	1638	5.775551999999948	-
F109912_SMED_G1	M1	5.0	-136.90497299999998	0	0	0.0264	0.0433	0.6089			1638	5.775551999999948	-
F57849_MLIG_G1	M2	14.0	-4246.206792	0	0	0.0	0.0	0.0884	0.0	0.0	12917	0.0	-
F57849_MLIG_G1	M1	12.0	-4246.206792	0	0	0.0	0.0	0.0884			12917	0.0	-
F40521_HDIM_G1	M2	9.0	-1625.2149220000001	0	0	0.0	0.0	0.6414	0.0	0.0	10028	1.99999976757681e-06	-
F40521_HDIM_G1	M1	7.0	-1625.214923	0	0	0.0	0.0	0.6081			10028	1.99999976757681e-06	-
F49342_MLIG_G1	M1	6.0	-1700.6165879999999	0	0	0.0	0.0	0.2136			11492	3.999999989900971e-06	-
F49342_MLIG_G1	M2	8.0	-1700.6165859999999	0	0	0.0	0.0	0.2136	0.0	0.0	11492	3.999999989900971e-06	-
F32521_SMED_G1	M1	5.0	-837.533841	0	0	0.0016	0.0031	0.5172			8703	-0.010509999999840147	-
F32521_SMED_G1	M2	7.0	-837.539096	0	0	0.0039	0.0076	0.5166	0.0	0.0	8703	-0.010509999999840147	-
F65651_TSAG_G1	M2	7.0	-453.96731600000004	0	0	0.0125	0.0933	0.1339	0.0	0.0	14218	0.31172400000002654	-
F65651_TSAG_G1	M1	5.0	-454.12317800000005	0	0	0.0092	0.0868	0.106			14218	0.31172400000002654	-
F59812_TSAG_G1	M1	6.0	-430.48594199999997	0	0	0.0033	0.0033	1.0			13224	1.4404959999998255	-
F59812_TSAG_G1	M2	8.0	-429.76569400000005	0	0	0.0	0.0	999.0	0.0	0.0	13224	1.4404959999998255	-
F113962_SMAR_G1	M2	7.0	-6934.587579999999	0	0	0.0	0.0	0.0	0.0	0.0	2344	0.00048600000263832044	-
F113962_SMAR_G1	M1	5.0	-6934.587823000001	0	0	0.0	0.0019	0.0			2344	0.00048600000263832044	-
F114991_MLIG_G1	M1	18.0	-2431.225651	0	0	0.0	0.0	1.0			2512	0.001380000000608561	-
F114991_MLIG_G1	M2	20.0	-2431.224961	0	0	0.0	0.0	1.0	0.0	0.0	2512	0.001380000000608561	-
F101476_MLIG_G1	M2	7.0	-1475.5095609999998	0	0	0.0	0.0	0.1665	0.0	0.0	249	8.000000434549293e-06	-
F101476_MLIG_G1	M1	5.0	-1475.509565	0	0	0.004	0.0239	0.1665			249	8.000000434549293e-06	-
F102898_TREG_G1	M2	8.0	-153.660412	0	0	0.0	0.0	0.8275	0.0	0.0	486	0.1343439999999987	-
F102898_TREG_G1	M1	6.0	-153.727584	0	0	0.0	0.0	0.4871			486	0.1343439999999987	-
F28490_TASI_G1	M2	7.0	-1725.097541	0	0	0.2879	0.0283	10.171	0.0	0.0	8034	12.15413399999943	***
F28490_TASI_G1	M1	5.0	-1731.1746079999998	0	0	0.0044	0.0328	0.1337			8034	12.15413399999943	***
F88710_MLIG_G1	M2	20.0	-4724.053536	0	0	0.0	0.0	0.0935	0.0	0.0	18018	0.0005619999992632074	-
F88710_MLIG_G1	M1	18.0	-4724.053817	0	0	0.0	0.0	0.0935			18018	0.0005619999992632074	-
F56312_MLIG_G1	M1	5.0	-1523.663022	0	0	0.0042	0.0202	0.2081			12640	2.4420639999998457	-
F56312_MLIG_G1	M2	7.0	-1522.44199	0	0	0.0044	0.0132	0.3339	0.0	0.0	12640	2.4420639999998457	-
F98930_MLIG_G1	M2	9.0	-821.937861	0	0	0.0	0.0	12.2092	0.0	0.0	19722	9.241526000000022	***
F98930_MLIG_G1	M1	7.0	-826.558624	0	0	0.0	0.0	0.5761			19722	9.241526000000022	***
F94131_MLIG_G1	M2	7.0	-955.893201	0	0	2.9252	0.0037	798.587	96.0	96.0	18952	48.542505999999776	***
F94131_MLIG_G1	M1	5.0	-980.1644539999999	0	0	0.6244	0.6244	1.0			18952	48.542505999999776	***
F13699_SMED_G1	M1	5.0	-403.470682	0	0	0.0	0.0	0.5182			5475	1.9999999949504854e-05	-
F13699_SMED_G1	M2	7.0	-403.47067200000004	0	0	0.0	0.0	8.8463	0.0	0.0	5475	1.9999999949504854e-05	-
F50712_TREG_G1	M1	10.0	-2693.814147	0	0	0.0	0.0	0.9508			11713	-5.599999985861359e-05	-
F50712_TREG_G1	M2	12.0	-2693.814175	0	0	0.0	0.0	0.9508	0.0	0.0	11713	-5.599999985861359e-05	-
F73115_MLIG_G1	M1	6.0	-1754.4246829999997	0	0	0.0032	0.0624	0.0508			15423	0.0	-
F73115_MLIG_G1	M2	8.0	-1754.4246829999997	0	0	0.0032	0.0624	0.0508	0.0	0.0	15423	0.0	-
F86195_MLIG_G1	M2	18.0	-3452.131624	0	0	0.0	0.0	1.5641	0.0	0.0	17599	12.181794000000082	***
F86195_MLIG_G1	M1	16.0	-3458.222521	0	0	0.0	0.0	0.7393			17599	12.181794000000082	***
F110300_MLIG_G1	M1	6.0	-6693.987475	0	0	0.0037	0.0312	0.1181			1707	2.1377940000002127	-
F110300_MLIG_G1	M2	8.0	-6692.918578	0	0	0.0054	0.0304	0.17800000000000002	0.0	0.0	1707	2.1377940000002127	-
F69653_MLIG_G1	M2	8.0	-4660.536795	0	0	0.0	0.0	0.1187	0.0	0.0	14896	0.00027399999999033753	-
F69653_MLIG_G1	M1	6.0	-4660.536932	0	0	0.0	0.0	0.1187			14896	0.00027399999999033753	-
F43528_MLIG_G1	M2	8.0	-611.471036	0	0	0.0	0.0	0.2906	0.0	0.0	10495	3.999999989900971e-06	-
F43528_MLIG_G1	M1	6.0	-611.471038	0	0	0.0	0.0	0.2906			10495	3.999999989900971e-06	-
F5184_MLIG_G1	M2	8.0	-617.8687110000001	0	0	0.0	0.0	1.6966	0.0	0.0	11896	0.2204599999997754	-
F5184_MLIG_G1	M1	6.0	-617.978941	0	0	0.0	0.0	1.0			11896	0.2204599999997754	-
F39356_MLIG_G1	M2	9.0	-1350.080788	0	0	0.0	0.0	0.2451	0.0	0.0	9848	1.9999999949504854e-05	-
F39356_MLIG_G1	M1	7.0	-1350.080798	0	0	0.0	0.0	0.2451			9848	1.9999999949504854e-05	-
F124960_MLIG_G1	M2	12.0	-1037.605888	0	0	0.0	0.0	0.9456	0.0	0.0	4240	0.0	-
F124960_MLIG_G1	M1	10.0	-1037.605888	0	0	0.0	0.0	0.9456			4240	0.0	-
F83231_MLIG_G1	M2	8.0	-1198.299953	0	0	0.004	0.0788	0.0508	0.0	0.0	17099	0.00022400000034394907	-
F83231_MLIG_G1	M1	6.0	-1198.3000650000001	0	0	0.004	0.0788	0.0508			17099	0.00022400000034394907	-
F110717_HDIM_G1	M2	8.0	-569.08619	0	0	1.031	5.3308	0.1934	0.0	0.0	1780	0.8039000000001124	-
F110717_HDIM_G1	M1	6.0	-569.48814	0	0	11.7026	11.7026	1.0			1780	0.8039000000001124	-
F77768_MLIG_G1	M2	7.0	-1374.647649	0	0	0.0	0.0	0.6717	0.0	0.0	16211	0.0	-
F77768_MLIG_G1	M1	5.0	-1374.647649	0	0	0.0056	0.0083	0.6717			16211	0.0	-
F69668_MLIG_G1	M2	8.0	-246.52650899999998	0	0	0.0	0.0259	0.0	0.0	0.0	14900	7.600000009233554e-05	-
F69668_MLIG_G1	M1	6.0	-246.52654700000002	0	0	0.0	0.0259	0.0			14900	7.600000009233554e-05	-
F38455_TREG_G1	M2	7.0	-857.826407	0	0	13.335	13.335	1.0	0.0	0.0	9683	0.0	-
